label   text_a
0   … … … … … … … … … … … … … … … … … … … … 
0   186 1 ＋ 1 = 68.27272727 人 
1   成为 很多 重大 活动 的 礼仪 曲 开场 曲 或 尾声 结束 曲 
0   并且 每块 饼 ⼲ j 都 有 ⼀ 个尺 ⼨ 
1   吴 姥姥 72 岁 坐拥 百万 粉丝 
1   指导 党和人民 事业 不断 从 辉煌 走向 辉煌 
1   2021 年前 三季度 消费 投资 和 净 出口 对 国内 生产总值 增长 的 贡献率 分别 为 64.8% 
1   习近平 出席 中央 人才 工作 会议 并 发表 重要讲话 
0   整个 学校 就 那么 一个 小小的 核酸 点 
1   有着 不同 的 人生 际遇 但用 共同 的 选择 诠释 了 科学家 精神 的 内涵 
1   2001 年 6 月 29 日 青藏铁路 工程 正式 开工 
1   10 年来 它 飞越 天安门广场 接受 检阅 
0   为什么 不能 进推特 哥们 不敢 说话 了 ( ) 
0   然后 一边 学 一边 被 自己 学 的 东西 狠狠 拷打 
0   你 啥时候 闲 的 没事 我 去 找 你 
1   勤恳 奉献 忠诚 实干 在 新 中国 成立 后 的 一穷二白 中 
1   战士 张思德 奋力 把 战友 推出 洞去 
0   互通性 不强 吧 一个 人 可以 同时 学造 芯片 和造 软件 吗 
1   独臂 飞鱼 无腿 飞人 刀锋战士 轮上 力士 
0   我们 班 的 人 我 一个 没见 过 不 对 
1   或 优化 动线 设计 将 在 提升 体验 的 基础 上 
0   期末考试 也 提前 考 
1   流量 网红 们 没有 任何 兴风作浪 的 空间 
1   确保 工作 取得实效 
0   我 在 一个 专业组 里 填出 了 险冲 稳保 
0   但 我 知道 我 物理 不行 百分之一 千是 我 自己 的 问题 
1   花海 彩叶林 等 跨区 引种 
0   还好 哥们 大学 已经 摸 了 一年 半 的 鱼 了 
1   1 聋哑 脑瘫 自闭症 孤独症 唐氏 综合征 
1   是 我们 的 重要 支点 
0   没有 各种 讲座 不能 去 其他 系 串门 
0   昨天 是 一点多 睡 的 我 的 日常 
0   感觉 不 需要 太 大 没有 玩 很大 的 游戏 的 需求 
1   改革开放 和 社会主义 现代化 建设 的 伟大成就 
0   能 的话 我 不 就 只 拿 一个 了 吗 
0   人工神经网络 认知 计算 大 数据处理 什么 的 
1   必须 永远 保持 同 人民 群众 的 血肉 联系 
0   于是 每天 都 去 开导 他 找 他 谈话 
0   但是 真的 好像 啊 好像 啊 我 … … 迷路 了 
1   他 都 没有 停止 哭泣 直至 靠 到 一个 陌生人 胸前 
0   关于 到底 要 怎么 前进 我 心里 也 没熟 
0   被 老师 打 回来 要 加上 这个 6k 多 还 没算 给 队友 免费 改稿 改了 3k 多 
1   向 全面 建设 社会主义 现代化 国家 
0   一直 想着 回家 坐下 来 再 看 结果 一回 家累 睡着 了 
0   现在 在 北京 上学 的 同学 我们 班 只有 yc 
0   为什么 要 对 所有人 都 那么 真诚 
0   反过来 也 成立 男女 换不换 评论 都 过 万 
1   骨骼 越 生长 肌肉 越 萎缩 身体 所 承受 的 负担 就 越重 
1   也 升腾 在 每个 青年 的 心里 照亮 追梦 的 前方 
0   越 吃 越 上火 你 这 嘴巴 上火 都 半个 月 了 吧 
0   怎么 调理 被 我 敷衍 过去 了 希望 我 的 失望 平息 之后 
0   我 非常 看好 你们 说 起来 确实 有 男生 给 我 那个 舍友 表过 白 ( 
0   太能 整活 了 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 
1   老人 上 镜 UP 主 敏慈 不 老 上线 了 
1   广大 企业家 怀着 对 国家 对 民族 的 崇高 使命感 和 强烈 责任感 
1   牵着手 一起 奔跑 是 幸福 张桂梅 一双 贴满 膏药 的 手 
0   但 这 两天 他 没来 这边 教室 环境 真 好 
0   怕 出事 麻 了 我 舍友 我 至今 就 见 过 一个 金 
1   一则 男生 寝室 集体 健身 的 视频 火 了 
1   历经 几代人 不畏艰险 锲而不舍 建成 的 引洮 供水 工程 
0   我 也 不 知道 清楚 数据 之后 会 发生 什么 ( ) 
1   90 后 博士后 周思益 因在 网上 科普 物理 走红 
1   这样 的 历史教训 还是 吸取 为 好 ! 
1   根据 2013 年 11 月 修订 的 
1   其实 他们 很多 时候 是 在 用 自己 的 生命 换 被困 人员 的 命 
1   扩音 就 可能 在 网络 上 掀起 大浪 
1   实干 用 自己 的 先锋 模范作用 和 与 人民 群众 的 血肉 联系 
0   用 你 武 出版 的 另 一本 ) 我 寻思 我 也 没 骂 导员 啊 
0   为什么 对 未来 的 程序员 这么 大 的 而已 
0   挺 畸形 的 理工科 教育 脱离 社会 生产 了 
0   锐龙 R7 款 哦 完全 没 印象 算了 
1   九一八 刻 在 中华民族 心口 上 的 一道 疤 
1   中国 不惜一切 代价 抗疫 救人 却 能 被 他们 说成 是 
0   还是 ai 绘画 那个 
1   早上 再 把 床铺 整理 好 
1   各方 都 要 齐心 发力 
0   好 耶 单词 背 完 了 网易 云 还 没有 下 好 
1   星 给 我们 最 多 感动 
1   8 旬 教授 插 着 胃管 给 同 病房 中学生 讲题 
0   我 准备 打电话 给 初中 老师 高数 把 我 上 困 了 
0   可 我 不 喝 无糖 可乐 啊 一点 品味 都 没有 
0   我爸 说 让 我 考虑 兽医 兽医 和 计算机 交互 吗 
0   集体 资化 偏离 共产主义 再 怎么样 也 跟 我 无关 了 
1   也 是 属于 中国 人 的 奥运 传承 
1   氢弹 之 父 于敏 为国 隐姓埋名 28 年 
1   学生 们 唱 着 唱 着 就 记住 了 
0   我 对 他 高 冷 不 起来 我 或许 能想 办法 提升 自己 
0   可能 这 让 一些 傻 逼 男 的 看到 了 机会 
0   用 一些 特殊 的 编译器 可以 实现 边 看 网页 边 打 
0   rf 好像 要 请 我 吃饭 耶 如果 是 真的 那 今天 真 就是 最后 一天 
0   遇到 这种 事情 应该 用 智慧 去 帮忙 
1   是 另 一种 对 文化 的 传承 
1   明媚 的 笑脸 
1   一声 是 对 美国 利益 至上 的 不屑 
1   5 月 29 日 第 35 届 云南省 青少年 科技 创新 大赛 举行 
1   作出 更加 明确 具体 可 操作 的 规定 
1   中国式 浪漫 风行 背后 可以 说 是 文艺领域 践行 将 中华 优秀 传统 文化 创造性 转化 
0   我 午饭 还 没 吃 买到 吃 的 往 宿舍 走 
1   患者 拿到 处方 后 通过 手机 支付 
1   再次 诠释 奥运 之美 绽放 更 多 精彩 
1   防火 长城 火 与 灯 汇成 一个 巨大 的 
1   他们 在 复制 中 传递 着 美好 与 希望 
1   闪耀着 震撼 心灵 的 精神力量 必将 激发起 我们 向上 向善 
0   一只 看起来 像是 怀孕 了 的 猫猫 
1   文化 风尚 道德 追求 行为规范 法治 环境 
0   你 有没有 看 cjj 的 微信 朋友圈 
1   相声 逗乐 了 网友 
1   这是 最近 很火 的 一条 求助 信息 
1   新华社 记者 邓华摄 当 熟悉 的 旋律 响起 
1   内心 也 总是 快乐 的 
1   高坝 矗立 西气东 输 南水北调 高铁 飞驰 
0   磕 cp 有 啥 问题 吗 只要 不 按头 让 你 喜欢 就 没 问题 
0   代表 知乎 的 主流 观点 就是 我 所说 的 那个 群体 的 主流 观点 
1   图为 陈 江山 本 以为 是 青铜 一 抬手 是 个 王者 
0   如果 我 中 彩票 了 没请 你 吃饭 
0   北京市 海淀区 北京外国语大学 东校区 
1   参加 四届 全运会 的 举重 运动员 石 智勇 坦言 
0   可是 与己无关 的 事情 应该 也 没有 妨碍 的 动机 啊 
1   我们 悠久 的 历史 是 各 民族 共同 书写 的 
0   好 了 但 没 完全 好 🍉 吃 完 了 
0   讨论 了 几周 只能 说 讨论 这个 很 容易 被 QQ 封群 封号 
1   这些 名字 也许 不 那么 耳熟能详 
1   这 一年 世纪 疫情 冲击 下 百年 变局 加速 演进 
1   在 大家 的 安慰 下 男子 平复 了 心情 
1   大别山 军民 在 党的领导 下 浴血奋战 
1   长者 食堂 这件 具有 公益 属性 的 
1   坚定 理想信念 始终 是 共产党人 安身立命 的 根本 
0   激烈 的 踢皮球 比赛 你们 咋 没有 那种 借 教室 的 系统 
0   然后 就 不想 摄取 了 好久没 看书 了 
0   动漫 和 游戏 是 运营商 制作 好 的 陷阱 
1   在 漫长 的 奋斗 征程 中 一代代 兵团 儿女 挥洒 青春 和 汗水 
0   为什么 远 就 没 兴致 来来往往 什么 的 很 麻烦 呀 236 
0   我 觉得 他 能 理解 我 的 但 他 没有 
0   2 . 看 新闻 然后 用 地理知识 出题 并 解释 
1   在 过去 的 几天 里 那些 于 万众瞩目 中 
1   散播 惊悚 命题 炮制 吸睛 观点 在 互联网 掀起 一 波波 
1   今后 还要 坚定 地 走 下去 
1   2 出门在外 难免 突发 意外 需要 紧急 就医 
0   果然 是 遗传 困了 趴 一会 上 高英课 困死 了 
0   然后 和 舍友 打游戏 这 不是 完全 没 自习 吗 
1   抗震救灾 精神 大地 的 伤痕 用 爱 和 坚强 缝合 
0   我 的 价值 判断 是 我们 承担 了 更 多 的 职业 和 竞争 压力 
0   在 一初 这边 我 去 一初 嘛 
0   我 知道 写 社会 热点 有 蹭 热度 的 嫌疑 
1   奋蹄 向前 更加 开放 的 国内 国际 双循环 
0   看 流浪 地球 没 就 看 了 满江红 
0   谁 都 不在乎 我 在 大润发 杀 了 十年 的 鱼 . jpg 
1   今年 4 月 确诊 肺癌 后 他 决定 捐献 遗体 
1   那 一天 大家 记住 了 女飞人 刘翠青 
1   正如 他 在 与 中国女排 前 队长 惠若琪 视频 连线 时 所说 
1   是 谁 能 被 无数 素不相识 的 网友 记 了 那么 多年 
1   更何况 有 的 地区 并未 开设 校内 托管 服务 
1   在 求学 阶段 的 人才 评价 也 不应 单一 
0   不过 为什么 不能 阴阳怪气 10 点 了 
0   不得不 起来 了 刚看 了 一个 小时 视频 
1   2020 年 全国 科普 人员 规模 为 181.30 万人 
0   主要 在 Steam 上面 打游戏 那 你 还 天天 
0   概括 一下 他 在 说 什么 给 我省 点 流量 
0   但 大多数 学生 都 是 靠 考前 突击 来 做题 应付 考试 
0   又 不是 分校 跟 武大 本部 区别 很大 嘛 
0   算了 我 就 压缩 了 发 过去 好像 是 要 压缩 吧 
0   因为 要 写 作业 了 也 不 知道 为啥 
1   1 视频 中 这组 照片 最近 在 社交 平台 上 很 火 
0   为什么 教室 这么 已经 准备 开始 睡觉 了 
0   你 不会 这 就要 睡 了 吧 不会 吧 不会 吧 
0   咨询 一下 扯 上 一点 热点 技术 啥 的 
0   倔强 系数 莫名 觉得 好笑 一查 还 真 叫 这个 名字 ( 其实 就是 劲度系数 ) 
0   现在 是 三排 了 我 好像 那种 美丽 老公 出轨 给 另 一个 帅哥 
1   风雨兼程 砥砺 前行 谱写 了 壮丽 史诗 
1   让 参观者 明白 那些 不 文明 的 观展 行为 
1   最后 一 口粮 做 军粮 最后 一块 布做 军装 
0   我 只 按 了 一下 回车 的话 就 正常 写 完 退出 了 
1   从弱到强 的 发展 历程 一代 又 一代 航天 人 宵衣旰食 
0   那 你 就 冒充 主持人 讲 两句 成功 校友 回校 访问 这种 的 语气 
0   三点 睡 六点 起 三点 睡 六点 起 
1   接下来 请 开始 你们 的 表演 吧 ▼ 
1   知识 的 魅力 不仅 能 做 出来 也 能 
1   筑成 我们 新 的 长城 中华民族 到 了 最 危险 的 时候 
0   今天 才 知道 计算机 学院 的 大楼 
1   世纪 疫情 极端 天气 等 因素 对 全球 粮食 生产 带来 不确定性 
1   告别 贫困 乡村 振兴 的 美好 蓝图 正在 雪域 高原 铺展开来 
1   他们 背后 的 生活 理念 也 深深 影响 着 年轻人 
1   老人 名叫 刘维秀 已有 77 岁 高龄 
0   如果 sj > = gi 我们 可以 将 这个 饼 ⼲ 
1   但 同时 也 要 看到 惩治 网 暴行 为 还 需要 积极 推动 
1   1935 年 1 月 15 日至 17 日 
0   画外音 这算 什么 啊 我 反正 已经 无语 了 
1   是 我国 第一批 赴 莫斯科 建立 新华社 记者站 的 驻外 记者 
0   我们 还 没想到 满意 的 还有 大创 报名 不是 九月份 截止 吗 
0   我 愣 是 改得 前后 中心思想 不 统一 了 
1   白象 居 如此 其他 网红 景点 亦然 
0   给 亲戚家 小孩 补课 补完 了 又 该 窝 着 打游戏 了 ( ) 
0   但是 她 估计 很难 注意 到 我 等 一下 
1   一些 地方 师范院校 招生 还是 遇冷 
1   历史 创造精神 正在 信心百倍 书写 着 新 时代 中国 发展 的 伟大 历史 
1   白象 居 这块 谢绝参观 的 牌子 提醒 我们 
0   马云 ----- 2022 08 27 
1   在 最近 抗洪救灾 中 有 网红 拉着 老人 在 积水 中 摆 拍 
0   在 精神病院 精神病院 人 还 真不少 ( ) 
1   新面孔 都 证明 汇聚 海内外 新 名 
0   我揽 下 文学社 的 日常 工作 学着 各种 word 和 PPT 技巧 
1   但 一些 人 从众 滋生 的 不 文明 行为 
1   如今 再 看 依然 泪目 
1   忆往昔 峥嵘岁月 看 今朝 锦绣河山 
1   健身 达 人们 快 来 燃烧 卡路里 
0   但是 我 在 调 生物钟 按 以前 那个 作息 肯定 不行 吧 
1   用 鲜血 和 生命 铸就 了 大别山 精神 
0   没用过 mac 我 也 不 知道 … … 
1   董璐 冯 文雅 EveryoneisNO.1 
0   周日 考试 加油 
0   感觉 有点 触动 天涯共此时 
1   有人 骑马 舞剑 展示 家乡 美景 有人 说唱 rap 介绍 当地 风情 
0   我 看 很 久 法理学 课本 也 会 这样 
0   麻中麻 物 联网 导论 今天 最后 一次 课 
0   我 当时 有够 多 表扬 了 那 对 我 来说 已经 够 了 
0   ( 作为 一个 完全 不 关注 外貌 的 预备 程序员 
0   被 武大 录取 了 就 做好 什么 东西 都 和 华科争 一下 的 准备 了 277277 
0   所以 帮 我 改稿 吧 麻 了 改 稿子 居然 能改 偏题 
1   伴随 着 第一缕 阳光 五星红旗 冉冉升起 
0   76767676 我 今天 去合 美术馆 
0   [ emoji : 307 ] 我 也 要 回 学校 宣讲 
0   有没有 那种 想 做 的 事儿 我 就 特别 想 写 一个 网站 
0   睡觉 了 明天 一定 背 太卷 了 我 舍友 现在 起床 去 跑步 了 
0   抨击 确实 是 抨击 了 … … 没有 作用 也 是 事实 
0   你 通知书 是 还 没 发货 吗 
0   这个 罗荣 确实 是 武昌区 的 教育局 副局长 
0   我 … 有没有 那种 让 你 厌恶 的 
1   但 标准 不 一 也 并未 打通 
1   让 竞技 体育 始终 闪耀着 光辉 散发 着 温情 
0   今天 听 我们 班 的 人 说 了 怎么 会 有人 这么 了解 武大 的 秘密 
0   幸好 我 奶奶 回 农村 住 了 要不然 麻烦 死 
1   确保 长者 食堂 在 兼顾 公益事业 与 自身 发展 的 良性 轨道 上 长效 运行 
1   走 回乡 创业 去 
1   在 探索 中 反思 在 绝境 中 奋起 
1   科技 创新 绿色 发展 的 支持 
1   对于 汇聚 各方 人才 具有 重要 意义 
0   是 的 而且 只要 不 把 女性 从 歧视 中 解放出来 
0   都 几把 快点 死 吧 说真的 没 必要 
0   不然 过 几天 翻 不到 消息 记录 了 
0   我会 解释 成 接受 教育 的 过程 中 
1   这是 一个 实现 人 与 宇宙 在 声音 层面 上 实时 互动 的 
0   生 孩子 好像 没太大 意义 了 古代 是 为了 赡养 
1   这 意味着 甘肃 中部 600 多万 群众 告别 
1   年仅 29 岁 的 舰载机 飞行员 张超 为 挽救 战机 
0   曾任 江夏 一中 星空 文学社 年级 主编 一职 
1   从 一辆 汽车 一架 飞机 一辆 坦克 
0   我爸 刚刚 告诉 我 会加 钱 一个月 加 1000 
1   一届 无与伦比 的 奥运会 留给 全世界 难以 磨灭 的 印记 
0   yysy 电脑 比 手机 好用 多 了 
0   我来 竞选 班长 就是 为了 三件 事儿 
1   少年 错龄 表演 瞬间 打动 了 无数 观众 
1   提起 奥运会 08 年 北京 奥运会 上 的 中国 元素 至今 令人难忘 
1   用 信念 与 热爱 书写 了 令人 惊艳 的 
1   城市绿化 要 绿得 实在 
0   为什么 今天 走 一 下午 到 晚上 也 才 2w 步 呀 
0   跨 就 跨同 就 同 呗 这个 主要 是 性 少数 把 我整 愣住 了 
1   走 到 街巷 中 走 到 烟火 气中 发现 城市 别样 的 美 
1   在 父亲 牺牲 26 年 后 张子权 和 父亲 张 从 顺 的 照片 一起 出现 在 了 公众 面前 
0   父权 压迫 和 资本家 压迫 是 相互 穿插 的 
0   我 是 六号 第二场 不 对 第三场 下午 五点 二十 
0   然后 冲凉 了 277 过 两天 就 习惯 了 
0   看 了 一天 动画片 摸 了 一天 鱼 
0   属于 是 原始人 了 为什么 我 身边 这么 多 混 acg 的 
1   一笔 一 划 一字一句 奋斗 的 时光 必 不会 负 你 
1   在 国家 速滑 馆 冰 丝带 建造 中 
0   b . 软件工程 我 在 华东师范 学 软件 
1   人民 幸福 紧密结合 在 一起 主动 为国 担当 
1   各大 景区 都 将 迎来 客流 高峰 
0   这种 话 每天 都 会 有 应该 有 喷 回去 的 技巧 
1   努力做到 信念 坚 政治 强 本领 高 
0   之前 我 也 是因为 这件 事 感觉 到 了 网友 的 割裂 和 极端 
0   明天 下午 会 放假 [ emoji : 312 ] [ emoji : 312 ] 
1   这种 自立自强 以及 从 苦难 中 开出 花 的 情怀 
0   畏畏缩缩 不敢 上前 264 哈哈哈哈 哈哈哈 
1   愿 我们 心中 有 祖国 河山 有 社会 大 任 
1   人民 解放 进行 的 一次 伟大 而 艰辛 探索 
0   但是 他 识别 出 了 刚刚 一句 英文 
1   我们 常常 在 社会 新闻 中 看到 他们 的 身影 
1   为了 维护 良好 的 参观 秩序 
0   因为 刚刚 跑 完 400m ➕ 接力 
1   生活 中 的 强者 
0   啊啊啊 啊啊啊 越 看 越 傻 逼 按 发送 之前 不 看一遍 是 吧 
0   第四部 就 拉 了 然后 就 没有 看 下去 的 欲望 了 
0   甚至 要 把 我 推给 不相干 的 外人 
0   准备 用 一些 奇怪 的 小玩意 提升 幸福 指数 
0   帮忙 看看 写得 咋样 嗷 还 没 背单词 
1   为了 祖国 为了 人民 为了 和平 他们 披上 战衣 
1   只要 是 众人 为 之 就 可以 法不责众 
0   AI 未来 肯定 要 取代 简单 的 思想性 工作 
0   下午 2 : 30 至 5 : 30 
0   看 完 六点 多 吃 个 饭 啥 的 也 可以 看 三点 到 六点 的 场 
0   输入法 背 大锅 好像 都 能 联想 可能 Linus 是 个别 的 专有名词 吧 
0   原来 不是 我 的 问题 是 微软 问题 
1   我们 被 抗疫 一线 的 医护人员 感动 
1   中国公安部 今年 6 月份 发布 的 一份 令人 心碎 的 通报 显示 
0   喝 你 的 b 酒去 别急 好 吗 私密 马赛 
1   需 多方 齐抓共管 对 非法 改装 车辆 
0   我 也 要 背单词 啊 他 说 不够 要 再 背 一下 明天 的 
0   反正 换 我 我 是 不敢 写 的 马 原 答卷 我 不敢 这么 写 
0   指甲 长 了 不好 打字 了 
1   经济社会 实现 全面 发展 人民 生活 极大 改善 雪域 高原 
1   迈着 相同 的 步伐 奔 向 共同 的 方向 
0   是 大 傻 逼 大惊失色 男孩子 的 Steam 账号 很 值钱 的 
1   相关 部门 应当 加强 对 社会 讲解员 的 规范 管理 
1   杨倩 姜冉馨 孙颖莎 杨舒予 张家 齐 
1   中华人民共和国 恢复 联合国 合法席位 
0   类似 的 东西 都 是 一些 高技术 力 的 玩意 
1   做到 两个 维护 在 新 征程 上 更加 坚定 
0   思想 和 现实 行为 脱钩 外力 什么 的 
1   渴望 回归 呼唤 民众 振兴中华 收复失地 
1   就 难以 做到 几十年如一日 的 无私 忘我 
0   要是 我 想 泡 女孩 我 也 会 伪装成 同乡 同 好 
0   175 你 知不知道 我 有 选择 困难 症 
1   人类 命运 共同体 的 理念 越发 深入人心 
0   我 和 我 老婆 不是 养 和 被 养 的 关系 
1   一不怕苦 二不怕死 顽强拼搏 甘当 路石 
1     近日 正在 热映 的 国风 动漫 
1   小女孩 除 头部 擦伤 外 没有 任何 损伤 
0   直接 报废 吧 铁汁 你 一直 在 尝试 自己 修 吗 
0   打会 游戏 清醒 一下 吧 我 刚刚 在 提纲 里面 写 的 就是 
0   RC Redo . cpp RC Redo 
0   他 都 六年级 了 时光 飞逝 啊 哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 
1   我们 必须 推动 高质量 发展 以 适应 科技 新 变化 
0   至于 深 睡准 不准 就 不 知道 了 
0   已经 丧失 空间感 非常 好 景物 爱 来自 东湖 
1   某排 槐树 或许 曾 是 炎炎夏日 里 为 放学 路上 的 我们 遮阳 的 大伞 
1   露天 影院 的 常客 他 说 自己 和 孙子 每场 都 不会 缺席 
1   时隔 11 年 互联网 是 有 记忆 的 
0   要 活下去 啊 一时半会儿 死不了 不是 
1   就别 瞎 蹦 跶 了 
1   希望 外出 游玩 的 你 我 高高兴兴 出发 
0   头像 太乐 了 笑 死 了 啊 啊啊啊 啊啊啊 啊 
0   草泥马 的 傻 逼 东西 我们 一天 一检 
0   有活 有 梗 我 就 赞 气 还是 要生 的 
0   calendar 和 Gregorian 
0   有 什么 不 对 我 心里 以为 已经 回 你 消息 了 
0   如果 锐化 就 会 有些 暗纹 细节 被 省略 掉 
0   觉得 哪个 好看 买 哪个 吧 有钱 就 上 iWatch 
0   不仅 没有 进步 甚至 比 上次 慢 了 2s 
0   技术 宅 的 抱怨 但是 是 Linux 
0   我 这 两个 你 诧异 的 时间 点 记得 很 清楚 
0   本来 本科 要学透 专业课 就 够呛 还要 给 英美法 以及 花里胡哨 的 英语课 绕路 
1   每年 参加 志愿 服务 时间 累计 不少 于 20 小时 
0   因为 数学 很 简单 我 就 没有 排 数学课 
0   对 哦 我 还 没 拿 22 号 拿 就 行 
1   而 实际 入托 率仅 约 5.5% 
0   你 想 办法 圆 一下 8 你 也 卷 到 两千多 字 了 
1   第一个 百年 奋斗目标 已经 实现 站 在 接续 历史 的 更 高起点 上 
0   哈哈哈哈 哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 
1   后浪 的 风采 
1   彰显 一座 城市 的 历史 文化底蕴 
1   君子 和而不同 这 不仅 成为 中华文化 的 内在 品格 
0   我 也 不 太 明白 反正 信 我 就 对 了 
0   应该 不会 那么 巧 吧 200200 
1   耀眼 而 有 力量 
0   我 怎么 可能 算了吧 就是 第一印象 不好 的 事 啦 
1   认真总结 经验 开创 援藏 工作 新 局面 
1   有人 将 青春 和 生命 永远 地 留在 了 喀喇昆仑 
1   要答 好 这道 考题 还要 考虑 发展 不 平衡 不 充分 的 问题 
0   纯 吃饭 也 不 中 啊 武昌 这边 密室 好贵 啊 看 了 一下 ( ) 
0   join me ! Download it 
0   在 回 寝室 了 时间 还 挺 紧 的 
0   没有 态度 走过场 而已 本质 上 他们 夫妻俩 是 一样 的 
1   火 出圈 的 城市 成 了 五一 热门 打卡 地 
0   电子琴 记得 开 声音 声音 有点 小 
1   前有 哈尔滨 一 租户 干掉 承重墙 导致 全楼 住户 损失 高达 1.6 亿 
0   但是 其他 的 人 的 还 没 寄 我 今天 路过 邮局 就 给 他 都 寄出去 了 
1   沧海横流 显 砥柱 万山 磅礴 看 主峰 
1   为 青春 团结 友谊 的 大运 喝彩 
1   希望 它 能 快快乐乐 地办 下去 能 继续 自由 而 欢乐地 生长 
1   蹲下 给 对方 一个 高度 也 展现 了 自己 精神 的 高度 
1   跨过 鸭绿江 奔赴 抗美援朝战争 一线 
0   有 一颗 很亮 的 星星 武汉 今天 有 霾 
0   控诉 这个 吃 人 的 应试教育 [ emoji : 312 ] [ emoji : 312 ] 
1   继续 推进 新 时代 党的建设 新 的 伟大工程 
1   景点 不 支持 当天 预约 原来 是 外地 去 不起 
0   没 我 在 谈 那个 识别 的 过程 而且 ai 作画 
1   从 报纸杂志 转向 微博微信 
1   新 征程 上 要 践行 以 人民 为 中心 的 发展 思想 
0   rf 很 喜欢 宋亚轩 这个 瓜 我 很 早就 有 印象 
1   曾 因 吸毒 被 抓 沉寂 数年 一直 谋求 
0   那 时候 的 你 已经 睡 了 现在 的 你 还 没 睡 
0   是 六月 二十五 号 到 七月 二号 的 账单 
1   通过 引导 更 多 点位 进图 让 便捷 优质 的 服务 
0   可以 截图 要 不要 白 嫖 [ 分享 卡片 ] 
1   无数 共产党人 在 前进 道路 上 争当 
1   伤痛 里 有 对 他们 牺牲 的 痛惜 
1   为 村民 争取 每一分 利益 与 商家 谈判 
0   服务器 也 是 很 便宜 让 我 想起 百度网 盘 
0   今天 晚上 自习 晚 一出 教学楼 就 撞 到 了 
0   原来 是从 第二周 开始 我 再 睡 一会 
0   看 高一 的 同学 写 化学 作业 看着 看着 我 的 眼睛 就 闭上 了 
1   不 一样 的 烟火 
0   别 让 我 线下 逮到 你 咣 咣 两拳 
1   一起 向 农民 致敬 为 丰收 礼赞 
0   但是 我 还 发现 有 其他 的 店 … 
0   现在 懒得 写 了 没 报告 不能 结项 
0   专业 导购员 无敌 小猫 
0   2 . 做 一些 花里胡哨 没什么 用 的 PPT 动画 
1   老年人 也 可以 美美 的 老年人 的 生活 也 可以 多姿多彩 
0   理工科 教学 现状 今天下午 聊 完天 被 fxy 拉去 打 王者 
1   结伴 而行 互相 鼓励 在 遇到困难 的 时候 拉 彼此 一把 
1   危难 来 临时 志愿者 们 齐心协力 怀揣 着 一颗 滚烫 的 心 
1   不愿 做 奴隶 的 人们 
0   好久没 写 这么 多字 了 事情 搞完 咯 
1   精神 世界 更加 安宁 与 满足 
0   我 还 记得 你 高 一时 在 去 食堂 的 路上 和 我 主动 打招呼 
0   所以 讲完 一句 话 之后 要 手动 调节 一下 语法 什么 的 
0   跟 我 一起 打毛线 虚空 帮忙 是 吧 
0   喝口水 再说 谢谢 你 🥺 🥺 🥺 刚刚 有 个人 突然 跟 我 说 一堆 莫名其妙 的话 
0   但是 过量 的 糖 摄入 可能 对 我们 的 身体健康 产生 负面影响 
1   4 照片 上 这 双 闪闪发光 饱含 企盼 的 
1   用 鲜血 汗水 泪水 勇气 智慧 力量 写 就 了 震古烁今 的 奋斗 史诗 
1   地标 从 蓝图 变为 现实 绿色 办奥 从 承诺 变成 现实 
0   我 尽量 跳出去 我 尽量 做 一个 正常人 吧 
0   所以 你 懂 了 吗 不是 很 懂 反正 不是 人 话 
1   他 戴 着 氧气 面罩 身插 十多根 管子 
0   想 起来 非主流 语录 了 我 叫 月亮 给 你 送来 
1   她 的 新 身份 是 人民警察 
0   给 我 坐牢 啊 没 比赛 没 项目 没 选课 
0   昨天 一半 今天 一半 124124 ios 不能 在 华为 官网 抢 东西 
1   习近平 出席 中央 人才 工作 会议 并 发表 重要讲话 
1   社区 广播 等 方式 收到 了 地震 预警 
1   3 歌曲 听说 有个 叫 考古队 
1   在 打磨 中 增长 才干 
0   我 一句 都 没 办法 辩驳 我 还是 第一次 把 没 道德 的 把柄 放在 别人 跟前 
0   不过 区块 链有 个 大名鼎鼎 的 爸爸 
1   这些 驰骋 赛场 多年 的 老将 们 用 杰出 的 表现 带给 人们 无数 惊喜 
1   让 更 多 千里马 竞相 奔腾 
1   该 公司 紧急 启动 绿色通道 重新 开通 此 航班 
0   故意伤害 致人 重伤 三到 十年 致人 死亡 / 手段 特别 残忍 且 重伤 
0   那个 微信 群 的 截图 里面 那些 被 抹掉 长 文本 估计 就 有 反驳 的话 
0   谁 给 谁 打 钱 啥时候 查 成绩 来 着 
1   构建 更 绿色 环保 安全 高效 的 现代 农业产业 体系 
0   https : / / www . zhihu . com / question / 23957361 
0   我 也 想不到 什么 好 的 出路 … … 
1   这个 同框 既 是 传承 也 是 致敬 
0   北理 好像 也 是 下午 不是 午睡 了 
0   固定 的 工作 下限 更高 自主 创业 上限 更高 
0   怎么 瞧不起 我们 原 u 吗 原神下 小学 运动 
0   榨菜 ＜ 面包 ＜ 饭 ＜ 外卖 但是 没穷 到 那种 地步 
0   就是 要 被 喷 了 我 洗 个头 去 
0   在 我 穷困潦倒 之际 我 下半月 的 生活费 到 了 [ emoji : 307 ] 
