label   text_a
1   那些 社交 平台 上 的 留言 是 后辈 对 前辈 的 致敬 
1   这 就是 00 后 的 样子 
1   成年人 的 世界 哪有 容易 二字 难道 压力 太大 就 得 去 吸毒 
1   与 小 秦宝 近距离 接触 的 媒体 记者 表示 
1   不少 人 第一次 见识 到 这项 技术 在 抗震 减灾 中 的 重要 价值 
1   实现 中华民族 伟大 复兴 
0   捏 吗 我 怎么 打不开 steam 搜 Exception 
1   夜幕降临 志愿者 还会 查看 老人 的 窗帘 是否 已经 拉上 
0   不是 白毛 说 起来 你 可能 不 信 
0   我 有没有 太大 的 欲望 和 需求 起码 现在 没有 
1   微光 也 会 照亮 微光 最终 汇聚 成 灿烂 的 星河 
1   支前 英模 马毛姐 百战 老兵 王占山 
0   如果 真 有人 搬 台式 的话 … … 
0   但 我 还 在 水 讲座 就 硬 凑 字数 了 
1   未来 5 年 我们 要 在 十四五 蓝图 的 指引 下 
0   不论 再 上 几次 二号线 总归 是 无 位置 的 
1   唐宫 夜宴 洛神 水赋 等 节目 技惊 全网 
0   要 全身心 的 投入 到 程序设计 里 
0   肯定 不会 一次 喝完 啊 这个 月 频繁 出去玩 吃饭 
1   最 非凡 的 成功 不是 超越 别人 而是 战胜 自己 
1   他用 嘴 打乒乓球 用 行动 证明 一切 皆 有 可能 
1   月球 是 目的地 地球 是 故乡 
0   然而 我 根本 找 不到 那么 多 开发 的 活儿干 
0   上课 前要 读完 我 现在 是 看到 文字 就 头疼 了 
1   今日 主角 做点 和 吃饭 无关 的 事 
0   2014 年 5 月 28 日晚 9 点多 
0   ( 就是 不 知道 江夏区 的 社区 治理 结构 有没有 这么 细 了 ) 
0   多么 的 欧 亨利 啊 以己 之 矛攻己 之盾 
1   为了 感谢 老师 的 辛苦 付出 学生 们 在 老师 结婚 当天 
0   就 知道 自己 要 干 啥 了 广告学 概论 是 我 那个 传播学 辅修 的 必修课 
1   而 曾经 那片 满目疮痍 的 土地 也 是 山花 烂漫 
0   建议 用 电脑 看 手机 看 这个 网站 惨不忍睹 
0   这 还是 一大堆 人机 的 情况 下 这个 游戏 一半 的 人机 
1   你 也 是 人 从众 里 的 一员 吗 
0   一个 在 刷 抖音 [ emoji : 307 ] 
0   结果 她 拿 我 发 的 表情 包做 了 头像 
0   张 立冬 吕 迎春 等涉 邪教 杀人 案二审 宣判 
1   孕育出 伟大 抗战 精神 向 世界 展示 了 天下兴亡 
0   q 这组 密码 所以 没 问题 ok 成功 了 
0   做 玉米 味 的 奶糖 你 想 谋杀 吗 
0   我 可能 是 你 能 想到 的 拳师 里 比较 过激 的 一类 
1   开展 全民 绿色 行动 倡导 简约 适度 
1   的 形势 国家 建立 塞罕坝 机械 林场 
1   到 建立 起 全世界 最 完整 的 现代 工业体系 
0   晚安 morning 怒刷 空间 一个半 小时 
0   但是 那个 吸管 在 包装袋 里面 只能 拆开 了 
1   有 假期 涨工资 不 缺钱 读 更 多 的 书 看 更 广阔 的 风景 遇到 一位 心仪 的 恋人 无灾 
0   feel bad 可能 只是 懒 在 我 面前 耶 
1   只 为 给 老百姓 带 去 快乐 
1   2 残奥会 期间 社交 平台 上 不少 人 在 讨论 一个 话题 
0   你好 麻烦 她 什么 类型 喜欢 可爱 的 东西 吗 
0   学点 啥 比较 酷炫 拉个 二 胡吹 个 唢呐 啥 的 
1   道理 很 简单 种树 得 充分考虑 气候 条件 和 植物 的 生长 规律 
0   题目 是 钱 不是 万恶之源 所有 的 论点 都 在 这里 
0   不 知道 该 怎么 说 想 我 弟弟 了 
0   她 要 变成 狼人 了 字长 不 正常 嘛 
1   苏州 同 德里 小巷 的 民国 建筑群 
1   面对 这样 的 爱情 常跑 客服 小姐姐 哪 还 忍心 拒绝 你 
0   淘宝 甚至 是 顶上 是 黑白 的 往 下滑 全是 彩色 的 
0   整个 好点 的 平板 真的 可以 当 生产力 
0   https : / / www . bilibili . com / video / BV1ZM411P7o5 / ? share _ source = copy _ web & vd _ source = 4f33e5a61e73a4dbccf719a6d142bbb5 
1   但是 他 依旧 在 坚持 
0   一点 关 电脑 关灯 上床 得 清醒 着 好好 体会 一下 
0   笑 死 了 我 晚上 要 交稿 但是 还 没 开始 写 
0   熬夜 就算 了 还 熬 那么 晚 看着 挺乖 的 这人 
0   他妈的 电台 播放 视频 这 不是 很 合理 
1   但 我 知道 自己 需要 站 出来 如果 连 我 自己 都 不 去 维权 而 选择 默默 忍受 的话 
1   对于 进藏 人员 来说 缺氧 是 第一位 也 是 不可避免 的 长期 考验 
0   明天 要 早起 我 尝试 睡觉 了 晚安 
0   刚刚 看 了 一个 校园 霸凌 的 视频 
1   比如 杭州 西湖 区西溪 街道 通过 探索 社区 
1   还有 人 说 一亿人 手牵手 可绕 地球 三圈 
1   今天 我们 关注 的 主角 是 他 起来 
0   我 想 吃 红烧肉 
0   不过 感觉 判定 标准 蛮 感性 的 官方 术语 叫 卷积 
1   感受 到 了 新生 的 力量 
0   刚回 寝室 … … 星星 不大好 拍 … … 
0   我 很 懒 履行 起 责任 来 就 会 加倍 的 累 
1   逐渐 变 慢 不是 老年人 的 错 
1   却是 养兵千日 用兵 千日 
1   同时 他们 也 敢为人先 心中 有 梦 
1   防止 规模性 返贫 以及 深入 推进 农村 一二三 产业 融合 
0   早八 迟到 啊 我 这 学期 已经 翘 了 好多 早八 了 
0   不 做 galgame 做 这个 是 吧 
1   赛会 服务 到 科技 应用 文化 活动 
1   牺牲 消防员 冯振 的 微信 名叫 逆行 
0   虽然 我 现在 贴 吧 只 看 游戏吧 和 高校 吧 
0   code 敲 代码 应该 可以 把 我 之前 写 的 那个 菜单 程序 搞 到 网站 上面 
0   你 可以 住 安全 一点 的 地方 我们 出来 找 你 玩 就行了 8 
1   难怪 有人 说 没点 才艺 都 不好意思 当 老师 
0   我 反而 是 我们 宿舍 最后 一个 不管 了 
1   只要 黄鹤楼 的 诗 还 在 黄鹤楼 就 在 
0   美好 的 一天 从 听 听力 开始 听 了 一段 又 想 睡觉 
1   今天 是 我国 第 16 个 全国 疟疾 日 
1   送 弹药 烙 煎饼 的 支前 六 姐妹 
1   家长 一些 风险 和 问题 就 接踵而至 
1   共和国 勋章 获得者 的 真实 故事 用 单元 剧 的 形式 
0   刚刚 尬 在 那里 的 功夫 流 了 一身 汗 
0   还 真的 疯狂 星期 寺 啊 今天 去 长沙 吗 
0   明天 拖家带口 去 学校 武大 都 能带 家长 进去 了 
1   从业 之前 很多 人 都 认为 教师 是 一个 很 轻松 的 职业 
0   找 同学 借 了 个旧 手机 morning 
1   大 奋斗 观 引领 新 中国 从 有没有 
0   正常 应该 是 丈夫 吧 丈夫 是 基于 什么 事实 
0   但是 过量 的 糖 摄入 可能 对 我们 的 身体健康 产生 负面影响 
0   打 了 又 删 了 些 什么 只能 祝你好运 了 
1   在 山东师范大学 新生报 到 现场 一位 成绩 624 分 的 高分 生 同样 引起 了 各方 关注 
1   饭圈 ’ 乱象 整治 专项 行动 已 处置 违规 账号 4000 余个 
0   怎么办 把 电源 拔 了 我 也 不 知道 
0   经历 了 一轮 选拔 二轮 选拔 我 侥幸 被选为 了 年级 主编 
1   拉开 了 长达 14 年 的 抗战 序幕 
1   天下 谁 人 不识君 
1   监管 也 要 不断 织密 
1   运 20 代号 鲲鹏 
0   基本上 我 看 bg 的 片 都 是 男 的 一 露脸 我 就 萎 了 
1   他们 身上 的 自信 和 个性特征 让 很多 人 眼前一亮 
0   大英 没 动 我 突然 想 起来 英语 作业 没 写 
0   但是 人 只要 学了 几年 法律 并且 把 它 拿来 用 
0   下次 一定 好 有 人文 气息 不 知道 是 什么 语言 
1   无论 角色 大小 一 上 舞台 他 总是 认真 创作 
1   必须 转向 质 的 提升 我国 经济 发展 也 要 遵循 这一 规律 
1   却 在 镜头 面前 流泪 了 
0   相亲 怎么 来 这里 啊 本人 尴尬 的 气息 在 弥漫 
0   不 对 明天 不行 后天 下午 或许 可以 
0   事情 闹大 了 不能 再 多 说 了 谨言慎行 吧 
0   搓手 最近 沉迷于 code 1414123 
1   胡素 秋 夫妇 
1   华坪 女高 第一届 毕业生 周云丽 回到 母校 继续 张桂梅 校长 的 事业 
1   无论 身在 何处 似乎 总 有人 在 轻轻 哼唱 这 首歌 
1   1938 年 20 岁 的 王莘 到达 革命圣地 延安 
0   这个 初中 就 开始 用 了 宿舍 里 陪伴 我 最久 的 可能 就是 这个 板子 了 
0   感觉 也 没 那么 久 别急 慢慢 打 
0   北京 的 太阳 毫无 存在 感 感觉 不如 武汉 的 太阳 圆 
1   中华民族 共同体 意识 是 国家 统一 之基 
1   5 月 22 日 深夜 国泰 航空 发布 致歉 声明 
1   在 按程序 完成 各项 工作 后 航天员 翟志刚 
1   区域性 整体 贫困 得到 解决 
1   烽火 岁月 大别山 人民 坚定不移 跟党走 
0   但是 我 过早 吃 了 八个 饺子 早上 就 恰 了 俩 包子 
1   在 这场 已经 持续 了 两年 多 的 新冠 肺炎 疫情 阻击战 中 
1   不已 的 不 文明 行为 除了 仪容 不整 
0   我 每天 裸机 背着 到处跑 搞 得 我 有点 害怕 
1   实现 历史性 转折 孕育出 了 以 坚定 正确 的 政治 方向 
1   勇往直前 凭着 坚韧不拔 的 意志 和 大无畏 的 精神 
1   进入 暑期 不少 家长 迎来 不得不 面对 的 考题 
0   社会 对 LGBT 的 态度 也 谈不上 包容 
0   但是 贴 吧 和 冲 女拳 的 是不是 一拨 人 
1   这个 持续 37 分钟 的 急救 故事 在 当时 引起 社会 广泛 关注 
1   向前 向前 向前 
0   我 的 发言稿 能 不能 帮忙 写 一下 
0   不怕 再多存 一遍 不如 花 点 小钱 找 同学 换课 
0   他妈的 笑 死 了 刷夜 预备队 快 醒醒 
1   中国人民大学 举行 2023 年 毕业典礼 和 学位 授予 仪式 
0   我 看 高数 也 感觉 啥 也 不会 听 老师 讲 也 听不懂 
0   最后 例行 阐述 对 lex 无感 
1   这样 的 平凡 英雄 还有 许许多多 
0   本来 准备 九点 起来 的 现在 还 没起 
0   衰老 影响 糖 与 蛋白质 结合 会 形成 糖基化 产物 
0   反而 会 伤害 你 建立 另 一个 健康 的 链路 总 需要 练习 吧 
0   我 当时 只是 觉得 很难 回答 现在 一回 想 
1   距离 K396 次列车 被困 地 70 公里 之外 的 落坡岭 站 职工 
0   而 不是 变成 一个 只会 阿巴 阿巴 的 傻子 
1   工信部 发布 的 相关 规范 对适 老版 界面 
0   lingyahudi QQ 吃 了 我 150G 
1   回望 这 几年 的 网络 世界 一起 又 一起 网络 暴力事件 中 
1   请 准备 接受 来自 体育老师 的 灵魂 拷问 吧 
1   盛满 了 女排 姑娘 们 的 心血 和 汗水 
1   卢冬 中国 残奥 健儿 在 残奥会 女子 50 米 蝶泳 S5 级 决赛 中 
1   当 先天 熟悉 互联网 的 网络 原住民 
0   资本家 赢麻 了 
1   境外 中小企业 组团 参展 企业 数量 较 去年 增加 30% 
0   关怀 女性 命运 也 是 切实 关注 人类 命运 啊 
0   不 完全 推断 出来 了 一骑 绝尘 不是 我 的 常用语 吗 
1   用 生命 守护 生命 用 生命 扛起 使命 
0   … … … … … … … … … … … … … … … … … … … … … … … … … … 
0   但是 村里人 不 懂 如果 要 持续 的 
0   这里 好 冷 啊 感觉 冻得 关节痛 了 QAQ 
0   我 想想 还有 什么 别的 啊 这 和 地铁 一样 是 吧 
0   简述 在 图书馆 学习 的 原因 因为 在 寝室 学不 进去 
0   精简版 也 有 8000 字 那 我 基本上 就是 
0   wq 成 人工智能 了 hzc 原来 也 学 的 计算机 啊 
1   也 唤醒 了 不愿 做 亡国奴 的 中国 人民 的 奋起 反抗 
1   家长 们 对 这些 焦虑 刺客 显然 还 没 建立 起 
1   就 有 数以千计 的 终末期 器官 衰竭 患者 得到 救治 机会 
1   留得 住 乡愁 让 乡村 更 有 看头 和 盼头 
1   征求意见 稿 依法惩治 网络 暴力 违法犯罪 活动 将 拥有 更 明确 
1   爬上爬下 在 脚手架 上 挥洒 汗水 
0   我 容易 自我陶醉 容易 一陷 再 陷 
1   夺冠 后面 对 镜头 比心 向 教练 要 芭比娃娃 当 奖品 
1   柔性 生产线 可零 延时 切换 产线 实现 多 类产品 
0   喝 的 什么 味 的 我 喜欢 喝 那个 水蜜桃 的 
0   意思 是 我 的 倔强 系数 真的 很小 
0   转入 了 简单 的 记录 工作 
0   那个 文件 的 编写者 竟是 用 的 高高在上 的 version – 52 编写 的 
1   多个 高速 出入口 封闭 管理 一些 白血病 患儿 的 药品 快递 受到 影响 
0   嘉 … … 然 
1   科技 改变 生活 的 故事 
0   换 手机 了 充 会员 可以 查 聊天记录 吗 
0   和 一群 人 辩经 果然 骑墙 不得好死 
1   抗震救灾 精神 大地 的 伤痕 用 爱 和 坚强 缝合 
1   图片 来源于 网络 当然 运动健将 钟南山 的 故事 
1   心 有所 信 所以 奋斗 不止 
1   当 辍学 零 容忍 一个 都 不能 少 
0   为什么 会 十二点 断水 有病 吧 十二点 洗头 可 还行 
0   我 可能 找 不到 我 之前 写 的 东西 了 
1   这份 入乡随俗 是 一场 青春 之约 
1   此时此刻 距离 中国 人 首次 进入 太空 已经 过去 整整 十八年 
0   回 了 有 三分之一 吧 应该 估计 大部分 因为 开学 考试 
1   孔子 被誉为 世界 十大 历史 文化名人 之 首 
0   说 共产主义 总是 觉得 怪怪的 所以 你们 共产主义 女权 
0   我 不 相信 人 可以 这么 蠢 所以 只好 说 他 坏 了 
0   我 没什么 作业 WHY 
1   我们 看到 了 各 所 高校 的 悠久 历史 
1   他 说 革命者 光明磊落 视死如归 只有 站 着 死 
0   我 爱看 我 关心 你 的 敏感 虽然 我能 做 的 有限 
1   前赴后继 的 无畏 者 
1   都 会 找 他们 
0   已经 过 了 十几天 了 我 也 忘光 了 
1   目前 我国 器官 捐献 与 移植 数量 已 位居 亚洲 第 1 位 
1   这篇 报道 当年 引发 了 较大 反响 
0   我能 理解 的 仅限于 你 我 支持 你 以 各种 方式 宣泄 
1   正如 乌尔都语 谚语 所 言 正义者 终 会 拥有 应有 的 权利 ’ 
0   依旧 故 我 然后 他 的 另 一位 老师 也 十分关心 他 的 成绩 
1   不 文明 乱象 比如 不少 参观者 吐槽 的 网红 直播 
1   尊老 是 中华民族 的 优良传统 
1   从 抗日战争 到 解放战争 从 抗美援朝 到 抗震救灾 
1   这个 夏天 在 东京 残奥会 的 赛场 上 
1   长者 食堂 的 更 多 方式 
0   输在 不够 高岭 之花 不够 欲擒故纵 
1   虽然 他们 从事 着 不同 的 职业 有着 不同 的 身份 
0   南方 乡村 … … 我 知道 的 现代 乡土文学 作家 
0   令人 感慨 蚌 WiFi 更 离谱 下载速度 不到 上传 的 1 / 15 
0   说 出来 才 知道 自己 错 在 哪 确实 都 是 贱人 烂 人 
0   听说 比 我 这个 还 难 我 有点 急 了 
0   梅子 豪 也 是 637 失误 了 好多 啊 
1   南京大学 的 录取 通知书 里 一枚 科赫 雪花 
0   学考 不 一 的 溜出去 宵夜 morning 
0   你 承诺 的 月亮 依然 没有 出现 而 我 只是 衣单 天寒 地 
0   注意 身体 我 做 了 一个 五页 的 ppt 
1   当 一群 孩子 在 颁奖 台上 高高 举起 冠军 奖杯 
0   没事 了 我想 赚点 小钱 花花 不过 因为 要 带 弟弟 感觉 每天 也 不能 花太多 时间 
1   网络 纠纷 的 重要 原因 
0   那 是 个 扁圆 口 但 只能 充电 而且 一般 不 建议 用 拓展 坞 充电 
1   惊艳 全球 当 中国 之治 的 影响 越来越 大 
0   紧急 凑字法 我 这 篇文章 要 经常 提到 习近平 的话 
0   擦 北外 法学院 还好 只能 看到 几个 英语 很 牛 的 
0   没 学生 物 应该 也 不 影响 吧 高中生物 都 是 皮毛 
0   反正 我 只要 能 活命 就行 有个 地方 睡觉 就行 
1   我们 期待 托管 托育 服务 将 日益 形成 规模化 
1   今日 之 中国 正如 他 所愿 
1   这个 管 除了 简单 的 一纸 禁令 
0   越 看 越 寄 这 是 我 花 了 一个 小时 弄 明白 的 cpu 结构图 
1   从 温饱 需要 到 小康 需要 从 新 农村 建设 需要 到 乡村 振兴 需要 的 历程 和 迭代 升级 
0   太苦 b 了 不行 的话 就 咱俩 去 看 
1   努力 成为 可堪大用 能担 重任 的 栋梁之才 
1   步行 一刻钟 就 能 享受 到 节省 的 是 时间 
0   输出 情绪 也 算 一个 很爽 的 过程 
1   为了 强健 孩子 体魄 在 此前 各地 探索 的 基础 上 
1   让 更 多 人 知道 在 这样 的 绝命 海拔 
1   近年来 各 平台 尽管 已经 有 了 青少年 防沉迷 系统 
1   人民 音乐家 王莘 w á ngx ī n 
0   而 不是 我 那个 死 论文 不 处理 好 日常 的 事情 
1   在 两年 零四个 月 的 斗争 中 中国共产党 人 点燃 了 
0   大家 的 作业 都 这么 多 主要 是我太 混 了 就 拖 到 现在 做 
1   践行 初 心 担当 使命 讲 中国共产党 是 一个 为 中国 人民 的 党 
0   基本上 所有 专业课 都 是 不记 不行 
0   老 了 搞不懂 现在 的 小 年轻 了 
1   党 的 十八 大 以来 以 习近平 同志 为 核心 的 党中央 
0   他 试图 在 科幻 群聊 科幻 太 科幻 了 
1   实际上 从 没有 轻轻松松 的 成功 那些 返乡 创业 故事 里面 也 从来不 缺少 曲折 的 情节 
0   你 说 法治 你 说 法治 我 都 有点 想 笑 
0   现在 都 用 笔记本 了 那 没事 了 … 
1   在 这种 正向 激励 下 善举 激发 出 了 更 多 善举 
1   爱心 生 发出 了 更 多 爱心 
0   我 是 干干净净 的 肮脏 的 不是 我 
1   肆意 破坏 如此 胆大妄为 必须 严惩 
1   呵护 人类 赖以生存 的 家园 
0   意思 就是 状态 很差 不 懂 完全 看不懂 
1   关于 依法惩治 网络 暴力 违法犯罪 的 指导 意见 
1   也 恰如其分 为 梦想 全力以赴 的 孩子 们 
1   新 的 一年 让 爱心 传递 让 温暖 蔓延 
0   咖啡 的话 可以 买 这种 我 高三 刚 开学 买 了 一罐 
0   实际上 没 懂 要 英文 的 
0   我 没有 自身 的 日常生活 方式 习惯 
1   他们 活泼 跳脱 生气勃勃 
1   且 无法 矫正 即便 坐在 教室 第一排 
1   因 浪费 导致 财政资金 打水漂 
0   看看 乌漆 麻黑 的 窗外 我 不 经常 这么 干 
1   添加 陌生 好友 每天 老 陈都会 不断 地 提醒 
1   背后 捅 刀子 推入 火坑 翻脸不认人 
1   每个 人 都 是 时代 的 主角 
0   要是 忘 了 那 就 真的 没 了 晚上 在 整 这个 
1   我 看 奏 是 萝卜 开会 
1   跑 上 了 国际 赛场 
0   可能 因此 日本 的 动画 产业 比 我们 起步 早 
0   地铁 现在 还 没 下班 吗 指望 我 回不去 是 吧 
0   罕见 大学 的 含金量 我 这个 辅修 倒 是 
0   今天 又 是 虚度 的 一天 呢 ( bushi ) 
1   旅程 开启 旅游 行业 各地 文旅 部门 和 景区 等 将 迎来 大考 
0   你 在 钓鱼 吗 不至于 不会 翻 这个 8 
1   面对 铺天盖地 的 煽动 家长 们 往往 很难 独立思考 
1   北京 冬奥会 的 脚步 越来越近 了 
0   应该 是 俩 人 坐 看 流星雨 于是 自比为 共同 下落 
1   理由 是 所谓 的 新疆 种族灭绝 及 中国 
1   个别 地方 搞 绿化 形象工程 一旦 需要 迎接 考核 评比 
1   但 无论 多难 夏伯渝 始终 坚定 不 
0   专门 跑 程序 的 我 爱 HUAWEI 
0   转账 之类 的 手续费 什么 的 会少 一点 
0   北外 去年 秋天 开始 跳 最近 跳 的 是 惊鸿 舞 
0   你 说 的 对 但是 明确 告诉 你 小米 生产 的 徕 卡 相机 才 是 真正 纯血 高质量 的 徕 卡 相机 
1   部署 2022 年 经济 工作 时 频频 提到 了 
0   我 积极参与 收稿 评稿 改稿 在 每次 例会 中 我 都 行使 着 自己 的 职责 
1   经过 21 世纪 头 20 年 特别 是 党 的 十八 大 以来 的 持续 努力 
1   日 着 草鞋 干 革命 夜 打灯笼 访 贫农 
1   为 受害者 维权 和 下 一步 的 打击 惩治 工作 做好 基础 保障 
0   并 不是 压迫者 不是 性别歧视 的 歧视 者 
0   网安 吧 可能 是 277 电信 也 不是 不 可能 
0   不过 我 看好 多 同学 都 西方 历史 储备 
0   不是 我 只 打 了 一个 耳骨 为什么 要 把 打 耳洞 的 耳朵 压 下面 
0   我 只是 感觉 上 觉得 你 不信 就算 了 
0   NLP 就是 让 ai 理解 一句 话 的 意思 再 分析 
1   超越自我 的 精彩 篇章 
0   不仅 几天 没练歌 而且 今晚 还 吃 了 辣 的 
1   2 夏伯渝 与 珠峰 的 缘分 要 从 1974 年 说起 
0   我 也 不要 说 什么 共产主义 了 我要 在 现有 体系 下能 救 一个 是 一个 
0   111000 应该 是 我 随便 选 了 一个 
0   我 今天 早上 早八军 理课 擦 你 怎么 一天到晚 学 哲学 
1   一首 悲叹 婉转 的 松花江 上 诉尽 了 90 年前 流亡 关内 军民 的 思乡 之情 
0   又 会 觉得 自己 能 做 的 很 有限 
0   知乎 还 到处 骂 武大 呢 最多 的 是 说学 语言 很 鸡肋 
1   谢谢 叔叔 阿姨 您们 辛苦 了 
0   我 擦 其实 也 还好 一篇 作文 一个 小时 勉强 够用 
0   工作 时间 更长 工作 强度 更高 竞争 压力 更大 
0   因为 一直 这样 不过 最近 焦虑 到 一个 高峰 了 吧 
1   对 未成年人 用网 缺乏 正向 引导 是 引发 网络 沉迷 
1   近几年 上海 武汉 等 地 的 一些 社区 为 独居 老人 安装 智能水表 
0   看过 类似 的 原来 ddl 是 这个 意思 
0   考试 期间 各考点 将 开启 屏蔽 仪 
0   ♂ ♂ 滥交 的 可能性 也 比较 大 
0   上面 是 葡萄 吗 是 的 
1   推进 人与自然 和谐 共生 的 现代化 的 战略 高度 
0   但是 相见 之后 还是 好像 经常 陪伴 一样 
0   我 六个 小时 不到 三个 软工 舍友 约 好 把 计组 翘 了 
1   这句 话 用 在 苏明娟 身上 再 合适 不过 
0   ( = ´ ∀ ｀ ) 人 ( ´ ∀ ｀ = ) 
0   夏天 散步 也 太 傻 了 确实 好像 没什么 好 的 娱乐活动 … … 
0   等 下任 校长 来 了 今天 你 武 运动会 
1   家庭 是 防沉迷 的 最后 一条 防线 
1   备课 坚持 为 农村 孩子 授课 28 年 
0   二 股东 还是 三 股东 … … 我 就 在 他家 补习班 里 给 他 补课 … … 
1   学会 关爱 父母 孝顺父母 感恩 父母 
0   明天 早上 啦 你 用 什么 东西 付 
0   其实 楚河 汉街 在 武昌区 有 可能 是 要 隔离 的 
1   4 雄伟 的 万里长城 在 满山红 叶 的 映衬 下 
0   给 你 看看 … 不 知道 该 说 什么 
1   坚决 捍卫 国家 核心 利益 
1   实现 了 解放战争 由 战略防御 转入 战略 进攻 的 伟大 历史 转折 
1   为国 而 歌 大概 就是 一种 独特 的 
0   我 找 来 看看 机器 学习 水 很 深 
1   遏制 网暴 要防 于未然 
0   我 想到 了 一些 不 喜欢 猫 的 人 的 言论 
0   我到 北华街 站 了 这 明明 是 社会主义 打 工人 
0   我 今天上午 没事 结果 摸鱼 去 了 
0   我 想 说 的 是 每个 人 都 会 在 自己 能力 欠缺 时 感到 沮丧 
0   快快 感谢 我 确实 有时候 有 这种 感觉 
0   开馆 的 时间段 肯定 也 有人 一直 制造 垃圾 的 
0   而且 我 一口气 吃 不了 太 多 草 
1   共同 构成 了 中华 大 地上 壮丽 的 风景 
0   选择 困难 症 261 0.0 哈 5JLfXRSd3yR 啊 
0   找 吴瑜 要 也 没有 15623082982 
1   在 经济落后 工业 和 科研 基础薄弱 
0   写题 就 行 坏处 是 不会 写题 我 是 非常 快乐 地写 他 的 作业 
1   让 观众 与 中华文明 共情 它们 同样 可以 飞入 寻常百姓 家 
1   1 踏上 我 心爱 的 滑雪板 手持 滑雪 杖 
1   类似 各管 一段 标准 不一 的 情况 让 未成年人 的 网络 保护 漏洞 重重 
1   须 提前 5 日 提出申请 报备 讲解 内容 
0   这个 群体 在 说 什么 你 能 给 我 解释 清楚 吗 
0   要 讲 几分钟 啊 北外 是 在 海淀区 吧 243 
1   最 平凡 的 岗位 总有 最 无私 的 付出 
1   又 是 人权 呵呵 
1   有 受众 直言 跟 他 一起 学习 想 放弃 时 看看 他 
0   截图 给 我 一下 宣讲 的 那个 我 
1   根据 相关 文件 规定 各级 公务员 招录 
1   因为 自己 淋过 雨 所以 想 给 别人 撑 把 伞 
0   五带 的 同学 们 今天 为了 争取 返乡 
0   [ 混合 消息 ] 取 不到 拉倒 给 你 的 那个 拼贴 诗 
0   还 没 下课 好 饿 狠狠 地补觉 今天 晚上 加 明天 早上 速通 概率论 
1   梦想 成就 光荣 光荣 又 孕育 着 新 的 梦想 
0   被 人 翻出来 发大群 了 小群 四十个 人 被 辅导员 找 了 
1   社会 是 个 大 课堂 有字 之书要 读 
1   更 觉得 只有 在 共产党 领导 下 中国 才 有 希望 
0   偏偏 今天 课太满 没 时间 掏出 电脑 自习 
0   不 就 得 要 模板 吗 要 干 啥 呀 你 
0   哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 
1   双 排列 队 人举 手机 宛如 侠盗 飞车 
1   新华社 记者 沈伯 韩摄 取得 这样 的 进展 
1   一路 奔涌 而 来 悠久 灿烂 的 中华文化 
1   这 几天 联合国 生物 多样性 公约 第十五次 缔约方 大会 在 云南昆明 召开 
0   晚安 在 洗澡 洗完 澡 就 去 背单词 
1   殷墟 第一次 发掘 董作宾 右 参与 测量 绘图 
0   后来 上 高中 接触 到 了 原神 接触 到 了 一个 新世界 
1   这个 孩子 长大 后 义无反顾 成为 了 一名 像 父亲 一样 的 缉毒 警察 
0   英语课 很 裸 连 叠加 起来 的话 = 我鼠 掉 了 
1   一方面 对 影响 游客 观展 体验 的 直播 等 乱象 要 坚决 制止 
0   这个 你 应该 认识 相当于 不 认识 
0   一直 脸黑 所以 垢 面 没 问题 一直 发卷 
0   头疼 主要 是 我 不会 头疼 所以 很难 建议 点 什么 
1   刷新纪录 抢险 中 一次次 冲锋在前 奋不顾身 
0   故 唯物主义 就是 nb 紧绕 唯物主义 的 四个 观点 
1   每个 人 都 是 生活 的 主角 每个 人 都 是 时代 的 主角 
0   网上 说 找回 率 很 高 但是 耗时 较长 
1   观众 在 2021 中国 国际 智能 产业 博览会 现场 体验 
0   虽然 大多数 理工科 学生 都 觉得 坐牢 ( ) 
1   启动 仪式 现场 在 几千年 的 历史 流变 中 
1   必须 以快 制快 以 专制 专 发展 精聊 
1   不久前 武汉 一位 刚刚 经历 丧子 之痛 的 母亲 坠楼 身亡 
1   要 探索 多 途径 的 服务 方式 
1   安而 不忘危 存而 不忘亡 治而 不忘乱 
0   虽然 中间 也 出现 了 一些 小 插曲 
1   面对 无 底线 直播 网络平台 要 有 更 大 作为 
1   国家 经济 实力 科技 实力 综合国力 跃上 新台阶 
1   各类 竞赛 获奖 共 92 人次 专利 成果 6 项 
1   古建筑 老 宅子 老街区 散发 古色古香 
1   火箭 心脏 焊接 人高 凤林 从业 航天 特种 熔融 焊接 
0   把 人家 都尬 笑 了 急急 急 尬 尬 尬 
1   已 存储 时间 
1   有 白血病 病友 志愿者 交警部门 也 有 无数 爱心 人士 的 支持 和 努力 
0   nighty night 等 我 一会 马上 起床 
1   图为 李纲文 和 妻子 一同 装裱 湘绣 作品 
0   他们 敢 放 你 出去 吗 我爸 说 再 看看 
0   看 月亮 什么 的 [ 分享 卡片 ] 
0   我 喜欢 图书馆 图书馆 我 一般 只有 刷夜 
0   怕 再 结石 路过 然后 买点 免得 跑 太 多次 
0   数学 问题 的 目的 仅仅 是 保证 安全性 
1   的 动人 篇章 铸就 了 爱岗敬业 争创 一流 
0   中间 的 课表 无 人生 还 之门 还 真 就是 那个 无 人生 还 的 道理 ( ) 
1   这个 字 有 两个 读音 
1   不断 回应 人民 期待 满足 人民 需要 
